generacion,tipo,numero,genero,nacionalidad,promedio,actividad,materias,altura,peso
2021,U,11757,F,MEX,85.6,Ninguna,6,160.9,72.6
2021,U,11758,F,MEX,82.3,Deportiva,6,155,73.3
2021,P,11759,M,MEX,79.7,Cultura,6,161.1,80.9
2021,P,11760,F,MEX,71.9,Ninguna,5,159.2,72.2
2021,U,11761,F,MEX,74.2,Ninguna,6,158.9,89.6
2021,U,11762,F,EXT,78.5,Deportiva,6,161.6,87.7
2021,P,11763,M,MEX,75.4,Deportiva,7,160.1,79.9
2021,P,11764,M,EXT,78.6,Cultura,6,162.7,80.1
2021,U,11765,F,EXT,74.3,Ninguna,6,156.7,77.6
2021,P,11766,M,MEX,73.1,Deportiva,6,158.8,80.8
2021,U,11767,F,MEX,78.1,Cultura,6,157.7,83.1
2021,P,11768,F,EXT,85.1,Deportiva,6,158.7,84
2021,U,11769,O,MEX,76.1,Ninguna,6,152.7,87.7
2021,U,11770,M,MEX,81.6,Deportiva,5,160,77.6
2021,U,11771,F,MEX,83.6,Deportiva,6,162.1,82.6
2021,U,11772,M,MEX,84.8,Deportiva,6,156.1,74.8
2021,P,11773,F,MEX,81.3,Deportiva,5,162.7,84.8
2021,P,11774,F,EXT,77.6,Ninguna,6,162.1,98.5
2021,U,11775,O,EXT,83.5,Cultura,7,160.3,80.3
2021,U,11776,M,MEX,81.1,Ninguna,6,160.8,74.8
2021,P,11777,F,MEX,87.3,Ninguna,6,160.4,76.3
2021,U,11778,M,MEX,86.6,Ninguna,7,162.2,79
2021,P,11779,M,MEX,86.4,Ninguna,6,157.3,79.5
2021,P,11780,M,MEX,87.9,Deportiva,6,158.9,72.5
2021,U,11781,F,MEX,84.1,Cultura,5,160,73.1
2021,U,11782,M,MEX,78,Deportiva,6,163.2,83.2
2021,U,11783,F,EXT,77.2,Deportiva,6,159.7,77.1
2021,P,11784,M,MEX,86.3,Cultura,7,164.1,87.8
2021,U,11785,O,MEX,79.3,Cultura,6,164,80.6
2021,U,11786,O,MEX,80.1,Cultura,6,159.5,82
2021,P,11787,F,MEX,77.4,Deportiva,6,162,88.7
2021,P,11788,F,MEX,82.2,Ninguna,6,159.9,77.6
2021,P,11789,F,MEX,76.6,Cultura,6,161.6,81.7
2021,U,11790,F,MEX,84.4,Ninguna,6,163.3,79.3
2021,U,11791,M,MEX,93.2,Ninguna,5,157.7,92.7
2021,P,11792,F,EXT,70.7,Ninguna,6,159.4,76.1
2021,P,11793,F,MEX,84.8,Deportiva,6,162.5,78.8
2021,U,11794,F,MEX,73.9,Deportiva,6,162.1,78.3
2021,P,11795,F,MEX,72.5,Ninguna,6,155.6,86.6
2021,P,11796,O,MEX,76.6,Deportiva,6,164.9,88.7
2021,U,11797,O,MEX,74.7,Cultura,6,160.4,74.5
2021,P,11798,F,MEX,75.6,Ninguna,6,158.8,77.6
2021,P,11799,F,MEX,79.5,Deportiva,6,161.5,85.4
2021,P,11800,M,EXT,76.3,Cultura,6,159.9,80.1
2021,U,11801,O,MEX,67.8,Ninguna,7,157.9,77.4
2021,P,11802,F,MEX,78.2,Deportiva,5,161.2,84.2
2021,U,11803,M,MEX,74.4,Ninguna,6,167.2,81.5
2021,U,11804,M,EXT,79.3,Cultura,6,163.5,76.3
2021,P,11805,M,EXT,80.8,Ninguna,6,162.2,77
2021,P,11806,O,MEX,79.5,Cultura,6,160.1,77.7
2021,P,11807,F,MEX,72,Deportiva,6,159.3,86.2
2021,U,11808,M,MEX,79.3,Deportiva,6,160.8,79
2021,P,11809,F,MEX,76.3,Cultura,6,159.5,90.2
2021,P,11810,M,MEX,87.1,Cultura,6,157.3,81.5
2021,U,11811,F,EXT,70.1,Deportiva,6,161,80.6
2021,P,11812,F,MEX,78.3,Ninguna,6,161,70.6
2021,U,11813,F,MEX,73,Deportiva,6,154.6,71.4
2021,U,11814,F,MEX,91.6,Cultura,6,161.6,81.8
2021,P,11815,F,EXT,78,Ninguna,6,157.4,81.6
2021,P,11816,M,MEX,69.7,Deportiva,6,159.7,69.8
2021,P,11817,F,MEX,67.7,Cultura,6,159.8,76.1
2021,P,11818,F,EXT,72.7,Cultura,6,160.1,78.3
2021,P,11819,F,MEX,83.4,Deportiva,5,155.6,74.5
2021,U,11820,O,EXT,80.8,Deportiva,6,158.2,78.6
2021,P,11821,F,MEX,76.7,Cultura,6,163.3,79.3
2021,P,11822,F,EXT,73.2,Cultura,6,157.2,83.9
2021,P,11823,F,MEX,80.5,Cultura,6,165.9,77.7
2021,P,11824,M,MEX,81.5,Ninguna,6,163.7,78.4
2021,P,11825,O,EXT,81.3,Ninguna,6,161,78
2021,U,11826,F,MEX,87.6,Deportiva,6,156.2,78.7
2021,U,11827,F,MEX,84.1,Cultura,5,161.7,83.4
2021,U,11828,O,MEX,75.6,Ninguna,6,161.4,75.4
2021,U,11829,F,MEX,78.9,Cultura,6,163.8,74.5
2021,P,11830,F,MEX,86.2,Ninguna,6,160.5,79.5
2021,P,11831,F,MEX,77.3,Ninguna,7,158.5,71.5
2021,U,11832,M,EXT,81.6,Ninguna,5,155.8,85.7
2021,U,11833,F,MEX,80.1,Ninguna,6,158.2,70.4
2021,U,11834,F,EXT,74.6,Cultura,6,161.6,80.9
2021,P,11835,O,MEX,90,Ninguna,6,155.7,80.3
2021,P,11836,F,MEX,80.9,Deportiva,6,159.5,78.8
2021,P,11837,F,MEX,82.7,Ninguna,7,156.1,77.5
2021,U,11838,M,MEX,78.5,Deportiva,6,158.9,77.9
2021,U,11839,M,MEX,84.1,Ninguna,6,159,85.6
2021,P,11840,M,MEX,90.8,Cultura,5,157.9,83.5
2021,U,11841,O,MEX,79.5,Ninguna,6,164.5,75.5
2021,P,11842,F,EXT,70,Cultura,6,161.7,85.9
2021,P,11843,F,MEX,74.5,Ninguna,6,160.9,74.8
2021,U,11844,F,MEX,82.6,Ninguna,6,159.6,77.7
2021,U,11845,M,MEX,83.9,Ninguna,6,158,86.1
2021,P,11846,F,EXT,80.2,Cultura,6,158.3,74.8
2021,U,11847,F,EXT,75.6,Deportiva,5,158.1,86.9
2021,P,11848,M,MEX,72.5,Ninguna,6,157.3,80.1
2021,U,11849,F,MEX,78.7,Cultura,6,158.2,87
2021,U,11850,F,MEX,84,Ninguna,7,159.2,88.6
2021,U,11851,F,MEX,85,Deportiva,6,158.3,84.7
2021,U,11852,F,MEX,75.4,Deportiva,6,159.6,75
2021,U,11853,O,MEX,81,Ninguna,6,158.8,80.2
2021,U,11854,F,EXT,74.2,Cultura,6,159,71.5
2021,U,11855,F,MEX,74.6,Ninguna,5,157.4,86.2
2021,U,11856,O,MEX,81.3,Ninguna,7,162.7,85.7
2021,U,11857,O,EXT,75.1,Ninguna,6,161.5,78.6
2021,U,11858,M,EXT,75.6,Cultura,6,159.2,80.2
2021,U,11859,M,MEX,89.4,Cultura,6,159,82.9
2021,U,11860,O,MEX,83,Ninguna,6,157.5,79.3
2021,P,11861,O,EXT,81.3,Ninguna,6,159.3,76
2021,U,11862,M,EXT,89.1,Cultura,5,160,83.6
2021,P,11863,O,MEX,78.5,Deportiva,6,160.3,78.8
2021,P,11864,F,MEX,81.1,Cultura,6,161,85.4
2021,P,11865,M,MEX,74.4,Ninguna,6,159.3,87.9
2021,P,11866,F,MEX,81.8,Cultura,6,163.9,75.4
2021,U,11867,M,MEX,74.4,Deportiva,7,158.9,85.9
2021,P,11868,F,MEX,76.5,Cultura,6,154.8,78.8
2021,U,11869,M,MEX,80.1,Cultura,6,159.9,86.7
2021,U,11870,F,MEX,85.6,Cultura,6,160.4,82.6
2021,P,11871,M,MEX,82.1,Cultura,6,164,78.1
2021,U,11872,O,MEX,90.7,Deportiva,6,160.6,87.1
2021,U,11873,O,MEX,82.7,Ninguna,6,160.3,84.2
2021,U,11874,F,EXT,79.4,Cultura,6,159.3,79.6
2021,P,11875,O,EXT,80.5,Cultura,7,161.9,89
2021,U,11876,F,MEX,71,Ninguna,6,155.7,82.8
2021,U,11877,O,MEX,71.4,Cultura,5,159.9,80.8
2021,U,11878,F,MEX,89.3,Deportiva,6,162.6,83.3
2021,U,11879,M,MEX,82.5,Ninguna,6,163.7,74.5
2021,P,11880,F,MEX,70.9,Cultura,7,161,79.7
2021,P,11881,F,MEX,72.8,Ninguna,6,157.2,80.3
2021,P,11882,M,EXT,78.3,Ninguna,6,158.4,76.1
2021,U,11883,O,MEX,86.9,Ninguna,6,161.5,76.9
2021,U,11884,M,MEX,87.4,Deportiva,6,161.3,86.4
2021,P,11885,M,EXT,80.6,Ninguna,6,163.3,80.5
2021,U,11886,M,EXT,81.9,Ninguna,6,163.9,82.7
2021,U,11887,O,EXT,78.5,Cultura,6,158.6,76.4
2021,U,11888,M,MEX,75,Ninguna,6,159.2,88.1
2021,U,11889,O,MEX,70.8,Ninguna,6,162.1,86
2021,U,11890,M,MEX,87,Cultura,5,158.8,76.9
2021,U,11891,F,MEX,81.5,Ninguna,7,159.8,89
2021,P,11892,F,MEX,84.9,Deportiva,6,161.1,84.3
2021,U,11893,O,EXT,74.5,Deportiva,7,161.9,74.2
2021,P,11894,F,EXT,77.8,Cultura,6,163.7,90.4
2021,U,11895,O,MEX,81.6,Ninguna,5,159,77.6
2021,U,11896,M,MEX,75.7,Deportiva,7,156.7,80.1
2021,U,11897,M,EXT,83.4,Cultura,6,157.5,77.9
2021,U,11898,O,MEX,79,Ninguna,6,159.7,82.7
2021,P,11899,M,EXT,83.9,Ninguna,5,159.2,86.6
2021,P,11900,F,EXT,88.7,Cultura,6,156.1,82.8
2021,U,11901,M,MEX,82.5,Cultura,6,160,84.4
2021,U,11902,F,MEX,81.7,Ninguna,7,159.2,92.3
2021,U,11903,O,MEX,82.6,Deportiva,6,160.7,76.6
2021,U,11904,M,MEX,80.1,Ninguna,6,158.6,81.3
2021,U,11905,F,MEX,69.9,Deportiva,7,163,90.7
2021,U,11906,M,MEX,86.4,Cultura,6,160.3,70.8
2021,U,11907,M,MEX,86.7,Deportiva,6,156.8,84.6
2021,P,11908,M,EXT,84.1,Ninguna,6,156.8,84.6
2021,U,11909,O,EXT,78.8,Cultura,5,162.2,83.1
2021,U,11910,M,EXT,87.4,Deportiva,6,163.1,78.2
2021,U,11911,O,EXT,80.3,Cultura,5,157.7,81
2021,P,11912,F,MEX,77.6,Ninguna,6,165.3,79.8
2021,P,11913,O,MEX,82.1,Cultura,6,159.6,89.8
2021,P,11914,O,MEX,80.1,Ninguna,5,161.8,81.1
2021,P,11915,F,MEX,77.1,Cultura,6,159.6,82.3
2021,P,11916,F,MEX,76.9,Cultura,6,158,81.1
2021,U,11917,O,MEX,85,Ninguna,6,162,73.3
2021,P,11918,F,EXT,73.9,Cultura,6,161.9,80
2021,U,11919,F,MEX,79.3,Ninguna,7,160.3,84.6
2021,P,11920,M,MEX,77.9,Cultura,6,162,84.3
2021,P,11921,F,MEX,82.2,Cultura,6,165.5,86
2021,U,11922,F,MEX,77.6,Cultura,6,160,82.2
2021,U,11923,F,MEX,71.8,Ninguna,6,161,70.2
2021,U,11924,M,MEX,76.9,Ninguna,6,161.6,76.2
2021,U,11925,F,EXT,92.6,Ninguna,6,158.7,81.6
2021,P,11926,F,MEX,82.1,Deportiva,6,159.7,82
2021,U,11927,M,EXT,81.4,Ninguna,6,162.4,83.5
2021,P,11928,F,EXT,80.5,Cultura,6,162.8,79.3
2021,P,11929,F,EXT,75,Ninguna,6,156.9,81.7
2021,P,11930,O,MEX,76.2,Deportiva,5,159.2,80
2021,U,11931,O,MEX,87.9,Cultura,6,158.9,87.2
2021,U,11932,F,EXT,82.7,Deportiva,6,162.5,94
2021,U,11933,O,MEX,86.8,Cultura,6,159.9,87
2021,U,11934,M,EXT,73.4,Ninguna,7,161.5,84.7
2021,P,11935,F,MEX,78.6,Ninguna,6,161.6,76.5
2021,U,11936,F,EXT,82.6,Deportiva,6,162.7,73
2021,P,11937,O,EXT,83.5,Ninguna,6,156.2,82.6
2021,P,11938,F,MEX,77.4,Deportiva,6,160.2,70.5
2021,U,11939,F,MEX,75.9,Cultura,5,164.1,76.8
2021,P,11940,M,EXT,78.2,Ninguna,6,158.1,78.2
2021,U,11941,M,MEX,85.8,Cultura,6,158.1,74.9
2021,P,11942,M,EXT,90.1,Cultura,6,161.3,80.7
2021,U,11943,F,MEX,79.5,Cultura,6,158.5,70.2
2021,U,11944,F,MEX,85,Cultura,6,162.3,84.3
2021,U,11945,O,MEX,74,Ninguna,6,157.2,77.7
2021,P,11946,O,EXT,80.9,Ninguna,6,158.6,76.7
2021,P,11947,O,EXT,68.6,Ninguna,6,158.3,72.8
2021,P,11948,O,MEX,75.6,Cultura,5,162.5,75.8
2021,P,11949,M,EXT,79.3,Cultura,6,158.5,72.6
2021,U,11950,M,MEX,87.7,Cultura,7,158.6,86.4
2021,P,11951,F,MEX,81.7,Ninguna,6,161.6,79.9
2021,P,11952,O,MEX,77.3,Cultura,6,157.5,86.1
2021,P,11953,F,MEX,76,Deportiva,6,161.3,85.8
2021,P,11954,M,MEX,83.2,Ninguna,6,160.2,86.5
2021,U,11955,F,EXT,82.6,Deportiva,6,164.1,75.8
2021,U,11956,F,EXT,75.8,Ninguna,6,157.2,75.5
2021,P,11957,M,EXT,88.2,Ninguna,6,160.5,79.5
2021,U,11958,O,MEX,86.1,Ninguna,6,157.3,78.4
2021,P,11959,M,MEX,81.4,Ninguna,6,157.5,72
2021,U,11960,F,MEX,83.9,Deportiva,6,163.3,79.5
2021,U,11961,F,EXT,83.8,Cultura,6,159.7,81.3
2021,U,11962,O,MEX,84.8,Cultura,6,162.2,75.4
2021,U,11963,O,MEX,79.2,Deportiva,7,160.5,74.3
2021,U,11964,O,EXT,83.4,Ninguna,7,162.5,79.4
2021,P,11965,F,MEX,83.6,Cultura,6,159.7,85.1
2021,U,11966,F,EXT,79,Ninguna,6,157.2,88.9
2021,P,11967,F,MEX,79.9,Deportiva,6,159.9,72.6
2021,P,11968,F,MEX,73.5,Cultura,7,157.9,80.5
2021,U,11969,F,MEX,77.8,Cultura,6,159.1,74.7
2021,P,11970,O,EXT,82.8,Ninguna,6,159.2,79.5
2021,U,11971,M,MEX,81.9,Ninguna,6,159.5,84.7
2021,U,11972,F,EXT,85.5,Ninguna,6,158.7,78.7
2021,U,11973,O,MEX,74.5,Deportiva,6,158.6,76.6
2021,P,11974,F,MEX,73.9,Cultura,6,159.7,78
2021,U,11975,F,MEX,78.5,Ninguna,6,159.8,87.8
2021,U,11976,F,MEX,73,Cultura,6,161.3,79.4
2021,U,11977,F,MEX,70.5,Ninguna,6,158.6,89.1
2021,P,11978,M,MEX,88.5,Cultura,6,162.9,74.8
2021,P,11979,M,MEX,88.6,Deportiva,6,159.4,86.7
2021,P,11980,O,EXT,79.8,Ninguna,6,157.4,78.6
2021,U,11981,F,EXT,79.8,Cultura,6,162.7,76.5
2021,U,11982,F,MEX,92.3,Ninguna,6,158.5,81.4
2021,U,11983,M,MEX,68.7,Ninguna,6,156.1,82.3
2021,P,11984,F,MEX,85.7,Deportiva,6,159,83.5
2021,P,11985,M,EXT,83.3,Ninguna,6,160.4,77.5
2021,P,11986,M,EXT,76.6,Cultura,6,160.7,68.7
2021,P,11987,M,EXT,77.7,Ninguna,6,162.7,82.5
2021,P,11988,O,MEX,76.7,Deportiva,6,162,77.9
2021,U,11989,M,EXT,74.4,Deportiva,6,156.4,75.4
2021,U,11990,M,MEX,83.1,Ninguna,6,162.3,79.4
2021,P,11991,F,EXT,78.5,Cultura,5,158.2,74.5
2021,P,11992,M,MEX,83.7,Cultura,6,156.4,83.9
2021,P,11993,F,MEX,76,Ninguna,6,162.5,88.3
2021,U,11994,M,MEX,81.6,Cultura,6,161.7,74.3
2021,U,11995,M,EXT,77,Ninguna,6,157.4,82.7
2021,U,11996,M,MEX,84.9,Ninguna,6,159.9,79.4
2021,P,11997,M,EXT,81.9,Ninguna,6,162.3,80.9
2021,U,11998,F,MEX,78.4,Ninguna,6,164.5,76.8
2021,P,11999,O,MEX,74.1,Cultura,6,160.7,85.9
2021,U,12000,M,MEX,91.4,Ninguna,5,159.3,80.7
2021,P,12001,O,MEX,77.1,Deportiva,6,160.2,85.2
2021,U,12002,F,MEX,73.6,Cultura,6,160.9,76.2
2021,P,12003,O,MEX,78,Ninguna,6,162.4,82.6
2021,U,12004,F,MEX,81.7,Ninguna,6,158.4,81.3
2021,P,12005,F,MEX,84.5,Ninguna,6,161.7,81.9
2021,P,12006,O,MEX,71.9,Deportiva,6,160.3,84.3
2021,P,12007,F,MEX,79.1,Cultura,7,158.6,75.9
2021,P,12008,M,MEX,77,Cultura,6,160.5,77.5
2021,U,12009,F,MEX,75.7,Deportiva,6,156,77.4
2021,P,12010,M,MEX,73,Ninguna,7,159.2,81.8
2021,P,12011,F,MEX,71.4,Deportiva,6,158.6,77.9
2021,U,12012,O,MEX,84.6,Ninguna,6,157,79
2021,P,12013,M,MEX,80.7,Deportiva,6,164.1,80.1
2021,P,12014,M,MEX,79,Ninguna,6,159.2,82.6
2021,U,12015,M,MEX,75.2,Deportiva,6,156.8,68.5
2021,U,12016,F,MEX,86,Cultura,5,161.8,63.9
2021,P,12017,F,MEX,87.4,Deportiva,6,161.4,79
2021,U,12018,F,EXT,85,Ninguna,6,160.6,81.5
2021,U,12019,M,EXT,83.1,Cultura,5,154.2,85.8
2021,U,12020,F,EXT,84.4,Cultura,6,162.3,81.3
2021,P,12021,F,MEX,83.3,Deportiva,6,166.1,83
2021,P,12022,F,MEX,77.8,Cultura,5,160,80.8
2021,P,12023,M,MEX,82,Cultura,6,160.9,81.2
2021,U,12024,F,MEX,88,Cultura,6,159.3,73.6
2021,U,12025,F,MEX,87.1,Cultura,6,159.8,76.1
2021,U,12026,F,MEX,82,Deportiva,6,162.6,81
2021,P,12027,O,MEX,77.1,Ninguna,6,161.6,76.1
2021,P,12028,M,MEX,77.4,Ninguna,6,159.9,87.4
2021,U,12029,F,EXT,83,Cultura,6,162.3,76.2
2021,U,12030,O,MEX,74,Deportiva,6,160,81.7
2021,U,12031,F,EXT,71,Ninguna,6,157.2,81.7
2021,P,12032,F,MEX,74,Cultura,6,156.6,76.1
2021,U,12033,F,EXT,84.5,Deportiva,6,157.5,83.8
2021,U,12034,F,MEX,85.2,Ninguna,6,160.9,82.8
2021,U,12035,O,EXT,78.8,Ninguna,6,161.1,79.1
2021,P,12036,M,EXT,76.2,Ninguna,6,160.4,76.1
2021,P,12037,O,MEX,83.5,Deportiva,5,156.4,83.5
2021,P,12038,M,MEX,79.9,Ninguna,6,156.5,87
2021,P,12039,O,MEX,84.5,Cultura,6,159.6,79.4
2021,U,12040,M,MEX,78.1,Deportiva,5,161.3,82.1
2021,P,12041,M,MEX,66.9,Deportiva,7,166,80.5
2021,P,12042,M,MEX,76.8,Ninguna,6,165.3,76.3
2021,U,12043,F,EXT,74.3,Ninguna,6,157.2,76.6
2021,U,12044,M,EXT,77.2,Ninguna,7,160.6,80.2
2021,U,12045,M,MEX,77.2,Ninguna,6,158.8,84.8
2021,U,12046,F,EXT,89.3,Deportiva,6,161.4,81.2
2021,P,12047,F,MEX,88,Ninguna,6,159.7,83.7
2021,U,12048,F,MEX,75.7,Cultura,7,161.6,80.1
2021,U,12049,M,EXT,72.7,Deportiva,6,160.3,87.1
2021,U,12050,M,MEX,81,Ninguna,6,159.8,79.9
2021,U,12051,F,MEX,81.4,Ninguna,6,159.1,85.8
2021,U,12052,M,EXT,76.9,Ninguna,6,163,77.5
2021,U,12053,M,MEX,83.6,Cultura,6,156.7,85.4
2021,U,12054,F,MEX,82.3,Cultura,6,163,79.5
2021,P,12055,O,MEX,69.5,Cultura,6,160.9,76.8
2021,U,12056,O,MEX,83,Ninguna,6,159.4,72.8
2021,U,12057,F,MEX,72.8,Ninguna,7,160.6,84.7
2021,P,12058,M,MEX,76.7,Cultura,6,161.1,79.1
2021,U,12059,M,MEX,86,Deportiva,6,161.7,91.2
2021,U,12060,O,MEX,79.9,Cultura,6,159.6,74.8
2021,U,12061,M,EXT,79.1,Ninguna,5,157.5,80.9
2021,U,12062,M,EXT,84.4,Cultura,7,161.1,86.9
2021,U,12063,M,EXT,77.4,Ninguna,6,162,89.8
2021,P,12064,F,MEX,82.3,Ninguna,6,155.3,88.9
2021,P,12065,M,EXT,91.1,Cultura,6,157.9,76.9
2021,P,12066,M,MEX,78.3,Cultura,6,162.4,83.5
2021,U,12067,F,MEX,74.1,Ninguna,6,163.2,85.2
2021,P,12068,O,EXT,79.3,Deportiva,6,159.7,80.3
2021,U,12069,M,MEX,78.3,Ninguna,6,163.1,77.1
2021,P,12070,F,EXT,82.5,Cultura,6,157.8,76.5
2021,U,12071,F,MEX,82.3,Ninguna,6,161.2,70.8
2021,U,12072,F,EXT,79.9,Cultura,6,160.5,73.7
2021,U,12073,F,MEX,81.3,Cultura,5,158.5,70.1
2021,U,12074,F,EXT,81.8,Deportiva,6,158.1,75.6
2021,U,12075,O,MEX,76.3,Cultura,6,155.5,79.1
2021,P,12076,F,MEX,77.1,Ninguna,6,161.2,75.1
2021,P,12077,M,EXT,74.1,Cultura,6,158.8,80.5
2021,U,12078,F,EXT,82,Ninguna,7,161.4,82.5
2021,U,12079,O,MEX,76.6,Ninguna,6,163.3,73.9
2021,U,12080,F,MEX,78.4,Deportiva,6,164,81.4
2021,U,12081,F,MEX,77.6,Ninguna,6,158.5,86.3
2021,P,12082,O,MEX,79.1,Ninguna,5,158.7,79.8
2021,P,12083,O,MEX,80.3,Cultura,6,162.9,75.1
2021,U,12084,M,MEX,76.2,Cultura,6,161.4,88
2021,U,12085,M,EXT,78,Ninguna,6,164.4,78.1
2021,P,12086,O,MEX,86.4,Ninguna,6,162.2,75.6
2021,U,12087,M,MEX,78.7,Cultura,6,159.2,77.6
2021,U,12088,M,MEX,83.8,Deportiva,6,159.5,83.2
2021,U,12089,M,MEX,75.7,Ninguna,6,158,86.3
2021,U,12090,F,MEX,73.9,Cultura,6,160.1,79.7
2021,P,12091,F,EXT,77.5,Ninguna,7,157.4,75
2021,U,12092,M,MEX,72.5,Ninguna,7,162.3,78.5
2021,P,12093,O,EXT,81.9,Ninguna,6,161,72.5
2021,U,12094,O,MEX,80.8,Ninguna,6,161.6,82.5
2021,P,12095,F,EXT,87.1,Deportiva,7,158.9,82.5
2021,P,12096,O,MEX,79.7,Cultura,6,163.2,90.9
2021,P,12097,O,EXT,80.5,Ninguna,6,159,78.8
2021,U,12098,M,MEX,82.6,Cultura,6,156.8,81.9
2021,U,12099,O,MEX,82.9,Ninguna,6,159.9,76.6
2021,U,12100,F,EXT,83.9,Ninguna,6,163.2,82
2021,U,12101,O,MEX,77.3,Cultura,6,161.3,74.5
2021,P,12102,F,MEX,85,Cultura,7,155.8,80.1
2021,P,12103,F,MEX,77.5,Cultura,6,158.8,76.6
2021,U,12104,O,EXT,77.5,Cultura,6,166.2,73
2021,U,12105,M,MEX,84.1,Cultura,6,158.3,82.4
2021,P,12106,O,EXT,77.2,Deportiva,6,159.2,82
2021,P,12107,O,MEX,72.7,Deportiva,6,158,86.6
2021,P,12108,M,EXT,92.4,Ninguna,6,158.6,81.3
2021,U,12109,F,MEX,78.8,Ninguna,6,153,82.4
2021,P,12110,O,MEX,69.6,Deportiva,6,161,79.6
2021,P,12111,F,MEX,76.9,Deportiva,6,161.2,88.5
2021,P,12112,M,MEX,75.3,Ninguna,6,160.2,79.8
2021,P,12113,F,MEX,79.2,Cultura,7,160.6,92.7
2021,U,12114,M,MEX,81.9,Cultura,5,152.8,74.4
2021,P,12115,F,MEX,81.3,Ninguna,6,158.2,81
2021,U,12116,F,EXT,90.4,Deportiva,6,159.8,72.1
2021,U,12117,O,MEX,79.2,Ninguna,7,163.2,86.6
2021,U,12118,F,MEX,64.6,Cultura,7,157.9,82
2021,P,12119,F,MEX,80.7,Deportiva,6,160,80.9
2021,P,12120,F,MEX,78.8,Cultura,6,163.5,83.6
2021,U,12121,F,MEX,77.6,Ninguna,6,156.8,76.8
2021,P,12122,F,MEX,81.3,Ninguna,6,161.1,86
2021,U,12123,F,MEX,76.5,Deportiva,7,157.9,75.6
2021,P,12124,F,MEX,78.9,Ninguna,6,164.2,83.3
2021,P,12125,F,MEX,80.5,Ninguna,6,161.2,85.2
2021,U,12126,F,MEX,86,Ninguna,6,158.1,83.3
2021,P,12127,M,MEX,80.8,Ninguna,6,159.4,85.6
2021,U,12128,O,MEX,73.3,Ninguna,6,156.4,82.2
2021,P,12129,F,EXT,82.6,Cultura,7,158.3,76.1
2021,U,12130,M,MEX,78.9,Deportiva,6,155.9,74.6
2021,P,12131,M,MEX,82.5,Ninguna,6,159,88.8
2021,P,12132,M,MEX,79.6,Deportiva,6,162.3,81.1
2021,P,12133,O,EXT,81.1,Deportiva,7,160.4,83.5
2021,U,12134,O,MEX,76.9,Ninguna,6,162.8,72.5
2021,U,12135,F,MEX,78.1,Ninguna,6,160.6,91.1
2021,P,12136,F,MEX,87.8,Cultura,6,158.8,86.2
2021,P,12137,M,MEX,82.1,Deportiva,6,159.8,87.2
2021,U,12138,F,EXT,82.4,Deportiva,6,161,79
2021,U,12139,M,MEX,77.4,Cultura,6,157.5,81.5
2021,P,12140,M,MEX,77.2,Cultura,6,159.6,81.5
2021,U,12141,F,MEX,72.7,Cultura,6,162.5,79.5
2021,U,12142,F,MEX,76.6,Ninguna,5,162.7,82.2
2021,U,12143,F,MEX,80.9,Deportiva,6,159.1,81.3
2021,U,12144,M,MEX,89.6,Cultura,6,159.1,75.1
2021,U,12145,F,MEX,87.5,Deportiva,5,163.3,76.1
2021,U,12146,O,EXT,75.3,Cultura,6,159.5,83.1
2021,U,12147,F,MEX,77.9,Ninguna,6,163,73.8
2021,P,12148,M,MEX,74.5,Ninguna,6,159.8,85.6
2021,P,12149,F,EXT,78.9,Deportiva,6,162.9,84
2021,U,12150,M,MEX,86.3,Ninguna,7,159.1,72.4
2021,U,12151,M,EXT,81.4,Deportiva,6,163.8,75.8
2021,U,12152,O,MEX,81.2,Cultura,6,160.9,86.8
2021,U,12153,F,MEX,76,Cultura,6,162.5,74.1
2021,U,12154,F,MEX,80.8,Cultura,6,158.1,82.5
2021,U,12155,M,MEX,84.3,Ninguna,6,159,79
2021,U,12156,M,MEX,82.4,Deportiva,6,164.1,77.9
2021,P,12157,F,MEX,84.5,Ninguna,6,159.9,83.8
2021,U,12158,O,MEX,77.2,Cultura,7,160.5,74.1
2021,P,12159,F,MEX,72.6,Ninguna,6,164.9,85.1
2021,U,12160,M,EXT,82.2,Ninguna,6,156.2,75.6
2021,U,12161,M,MEX,79.8,Cultura,6,158.2,81.1
2021,P,12162,M,EXT,76.8,Ninguna,6,161.4,79.2
2021,P,12163,F,MEX,77.2,Deportiva,6,158.2,80.1
2021,U,12164,O,MEX,82.1,Cultura,6,160.2,82.4
2021,U,12165,F,MEX,86,Ninguna,7,156.8,87.9
2021,P,12166,M,EXT,84.6,Ninguna,6,158.5,74.2
2021,U,12167,O,MEX,79,Deportiva,6,160.1,81.1
2021,P,12168,M,MEX,83.6,Ninguna,6,158.7,81.8
2021,U,12169,F,MEX,84.9,Deportiva,6,160.4,79.8
2021,U,12170,O,MEX,69.3,Cultura,6,155.5,76.8
2021,U,12171,F,MEX,79.1,Cultura,6,157.5,81
2021,P,12172,O,EXT,83.6,Ninguna,6,158,73.7
2021,P,12173,F,MEX,82.3,Deportiva,6,161.9,78.6
2021,U,12174,M,EXT,71.1,Ninguna,7,160.4,90.6
2021,U,12175,M,MEX,84.6,Cultura,6,159,86.8
2021,U,12176,M,MEX,79.1,Cultura,6,161.6,81.4
2021,P,12177,O,MEX,79.1,Cultura,6,163.4,83.1
2021,U,12178,F,MEX,76.7,Cultura,6,160.8,81.2
