hpi_flavor,frequency,place_name,index,gdp_pc,inflation_avg,unemployment_rate,current_account_bal,date,gspc_close
purchase-only,monthly,East North Central Division,169.13,52329.15,1.466,7.358,-2.016,01/09/13,1681.550049
purchase-only,monthly,East North Central Division,169.15,52329.15,1.466,7.358,-2.016,01/10/13,1756.540039
purchase-only,monthly,East North Central Division,169.29,52329.15,1.466,7.358,-2.016,01/11/13,1805.810059
purchase-only,monthly,East North Central Division,170.72,52329.15,1.466,7.358,-2.016,01/12/13,1848.359985
purchase-only,monthly,East North Central Division,171.21,53141.85,1.615,6.158,-2.109,01/01/14,1782.589966
purchase-only,monthly,East North Central Division,171.33,53141.85,1.615,6.158,-2.109,01/02/14,1859.449951
purchase-only,monthly,East North Central Division,171.93,53141.85,1.615,6.158,-2.109,01/03/14,1872.339966
purchase-only,monthly,East North Central Division,172.82,53141.85,1.615,6.158,-2.109,01/04/14,1883.949951
purchase-only,monthly,East North Central Division,172.48,53141.85,1.615,6.158,-2.109,01/05/14,1923.569946
purchase-only,monthly,East North Central Division,173.01,53141.85,1.615,6.158,-2.109,01/06/14,1960.22998
purchase-only,monthly,East North Central Division,174.2,53141.85,1.615,6.158,-2.109,01/07/14,1930.670044
purchase-only,monthly,East North Central Division,174.98,53141.85,1.615,6.158,-2.109,01/08/14,2003.369995
purchase-only,monthly,East North Central Division,175.15,53141.85,1.615,6.158,-2.109,01/09/14,1972.290039
purchase-only,monthly,East North Central Division,176.36,53141.85,1.615,6.158,-2.109,01/10/14,2018.050049
purchase-only,monthly,East North Central Division,175.88,53141.85,1.615,6.158,-2.109,01/11/14,2067.560059
purchase-only,monthly,East North Central Division,177.7,53141.85,1.615,6.158,-2.109,01/12/14,2058.899902
purchase-only,monthly,East North Central Division,176.98,54187.9,0.121,5.275,-2.244,01/01/15,1994.98999
purchase-only,monthly,East North Central Division,178.73,54187.9,0.121,5.275,-2.244,01/02/15,2104.5
purchase-only,monthly,East North Central Division,178.75,54187.9,0.121,5.275,-2.244,01/03/15,2067.889893
purchase-only,monthly,East North Central Division,179.34,54187.9,0.121,5.275,-2.244,01/04/15,2085.51001
purchase-only,monthly,East North Central Division,180.49,54187.9,0.121,5.275,-2.244,01/05/15,2107.389893
purchase-only,monthly,East North Central Division,181.48,54187.9,0.121,5.275,-2.244,01/06/15,2063.110107
purchase-only,monthly,East North Central Division,181.07,54187.9,0.121,5.275,-2.244,01/07/15,2103.840088
purchase-only,monthly,East North Central Division,180.5,54187.9,0.121,5.275,-2.244,01/08/15,1972.180054
purchase-only,monthly,East North Central Division,182.3,54187.9,0.121,5.275,-2.244,01/09/15,1920.030029
purchase-only,monthly,East North Central Division,183.26,54187.9,0.121,5.275,-2.244,01/10/15,2079.360107
purchase-only,monthly,East North Central Division,184.19,54187.9,0.121,5.275,-2.244,01/11/15,2080.409912
purchase-only,monthly,East North Central Division,184.75,54187.9,0.121,5.275,-2.244,01/12/15,2043.939941
purchase-only,monthly,East North Central Division,185.59,54700.34,1.267,4.875,-2.119,01/01/16,1940.23999
purchase-only,monthly,East North Central Division,184.69,54700.34,1.267,4.875,-2.119,01/02/16,1932.22998
purchase-only,monthly,East North Central Division,186.54,54700.34,1.267,4.875,-2.119,01/03/16,2059.73999
purchase-only,monthly,East North Central Division,187.12,54700.34,1.267,4.875,-2.119,01/04/16,2065.300049
purchase-only,monthly,East North Central Division,188.13,54700.34,1.267,4.875,-2.119,01/05/16,2096.949951
purchase-only,monthly,East North Central Division,189.21,54700.34,1.267,4.875,-2.119,01/06/16,2098.860107
purchase-only,monthly,East North Central Division,189.96,54700.34,1.267,4.875,-2.119,01/07/16,2173.600098
purchase-only,monthly,East North Central Division,191.48,54700.34,1.267,4.875,-2.119,01/08/16,2170.949951
purchase-only,monthly,East North Central Division,192.01,54700.34,1.267,4.875,-2.119,01/09/16,2168.27002
purchase-only,monthly,East North Central Division,193.16,54700.34,1.267,4.875,-2.119,01/10/16,2126.149902
purchase-only,monthly,East North Central Division,193.73,54700.34,1.267,4.875,-2.119,01/11/16,2198.810059
purchase-only,monthly,East North Central Division,195.2,54700.34,1.267,4.875,-2.119,01/12/16,2238.830078
purchase-only,monthly,East North Central Division,195.16,55572.58,2.131,4.358,-1.887,01/01/17,2278.870117
purchase-only,monthly,East North Central Division,196.38,55572.58,2.131,4.358,-1.887,01/02/17,2363.639893
purchase-only,monthly,East North Central Division,198.02,55572.58,2.131,4.358,-1.887,01/03/17,2362.719971
purchase-only,monthly,East North Central Division,198.22,55572.58,2.131,4.358,-1.887,01/04/17,2384.199951
purchase-only,monthly,East North Central Division,199.2,55572.58,2.131,4.358,-1.887,01/05/17,2411.800049
purchase-only,monthly,East North Central Division,199.17,55572.58,2.131,4.358,-1.887,01/06/17,2423.409912
purchase-only,monthly,East North Central Division,200.76,55572.58,2.131,4.358,-1.887,01/07/17,2470.300049
purchase-only,monthly,East North Central Division,201.9,55572.58,2.131,4.358,-1.887,01/08/17,2471.649902
purchase-only,monthly,East North Central Division,202.34,55572.58,2.131,4.358,-1.887,01/09/17,2519.360107
purchase-only,monthly,East North Central Division,203.68,55572.58,2.131,4.358,-1.887,01/10/17,2575.26001
purchase-only,monthly,East North Central Division,204.6,55572.58,2.131,4.358,-1.887,01/11/17,2647.580078
purchase-only,monthly,East North Central Division,206.36,55572.58,2.131,4.358,-1.887,01/12/17,2673.610107
purchase-only,monthly,East North Central Division,208.26,56904.34,2.439,3.892,-2.142,01/01/18,2823.810059
purchase-only,monthly,East North Central Division,209.28,56904.34,2.439,3.892,-2.142,01/02/18,2713.830078
purchase-only,monthly,East North Central Division,209.58,56904.34,2.439,3.892,-2.142,01/03/18,2640.870117
purchase-only,monthly,East North Central Division,210.42,56904.34,2.439,3.892,-2.142,01/04/18,2648.050049
purchase-only,monthly,East North Central Division,210.9,56904.34,2.439,3.892,-2.142,01/05/18,2705.27002
purchase-only,monthly,East North Central Division,212.12,56904.34,2.439,3.892,-2.142,01/06/18,2718.370117
purchase-only,monthly,East North Central Division,212.85,56904.34,2.439,3.892,-2.142,01/07/18,2816.290039
purchase-only,monthly,East North Central Division,213.97,56904.34,2.439,3.892,-2.142,01/08/18,2901.52002
purchase-only,monthly,East North Central Division,214.68,56904.34,2.439,3.892,-2.142,01/09/18,2913.97998
purchase-only,monthly,East North Central Division,216.19,56904.34,2.439,3.892,-2.142,01/10/18,2711.73999
purchase-only,monthly,East North Central Division,216.1,56904.34,2.439,3.892,-2.142,01/11/18,2760.169922
purchase-only,monthly,East North Central Division,217.21,56904.34,2.439,3.892,-2.142,01/12/18,2506.850098
purchase-only,monthly,East North Central Division,218.2,57940.11,1.813,3.683,-2.066,01/01/19,2704.100098
purchase-only,monthly,East North Central Division,219.67,57940.11,1.813,3.683,-2.066,01/02/19,2784.48999
purchase-only,monthly,East North Central Division,219.99,57940.11,1.813,3.683,-2.066,01/03/19,2834.399902
purchase-only,monthly,East North Central Division,221.23,57940.11,1.813,3.683,-2.066,01/04/19,2945.830078
purchase-only,monthly,East North Central Division,222.3,57940.11,1.813,3.683,-2.066,01/05/19,2752.060059
purchase-only,monthly,East North Central Division,222.81,57940.11,1.813,3.683,-2.066,01/06/19,2941.76001
purchase-only,monthly,East North Central Division,223.98,57940.11,1.813,3.683,-2.066,01/07/19,2980.379883
purchase-only,monthly,East North Central Division,225.14,57940.11,1.813,3.683,-2.066,01/08/19,2926.459961
purchase-only,monthly,East North Central Division,225.83,57940.11,1.813,3.683,-2.066,01/09/19,2976.73999
purchase-only,monthly,East North Central Division,226.85,57940.11,1.813,3.683,-2.066,01/10/19,3037.560059
purchase-only,monthly,East North Central Division,229.55,57940.11,1.813,3.683,-2.066,01/11/19,3140.97998
purchase-only,monthly,East North Central Division,229.94,57940.11,1.813,3.683,-2.066,01/12/19,3230.780029
purchase-only,monthly,East North Central Division,231.3,55875.47,1.251,8.092,-2.835,01/01/20,3225.52002
purchase-only,monthly,East North Central Division,232.95,55875.47,1.251,8.092,-2.835,01/02/20,2954.219971
purchase-only,monthly,East North Central Division,234.32,55875.47,1.251,8.092,-2.835,01/03/20,2584.590088
purchase-only,monthly,East North Central Division,234.11,55875.47,1.251,8.092,-2.835,01/04/20,2912.429932
purchase-only,monthly,East North Central Division,233.62,55875.47,1.251,8.092,-2.835,01/05/20,3044.310059
purchase-only,monthly,East North Central Division,235.45,55875.47,1.251,8.092,-2.835,01/06/20,3100.290039
purchase-only,monthly,East North Central Division,239.73,55875.47,1.251,8.092,-2.835,01/07/20,3271.120117
purchase-only,monthly,East North Central Division,243.46,55875.47,1.251,8.092,-2.835,01/08/20,3500.310059
purchase-only,monthly,East North Central Division,247.25,55875.47,1.251,8.092,-2.835,01/09/20,3363.0
purchase-only,monthly,East North Central Division,251.01,55875.47,1.251,8.092,-2.835,01/10/20,3269.959961
purchase-only,monthly,East North Central Division,253.76,55875.47,1.251,8.092,-2.835,01/11/20,3621.629883
purchase-only,monthly,East North Central Division,257.2,55875.47,1.251,8.092,-2.835,01/12/20,3756.070068
purchase-only,monthly,East North Central Division,259.5,59009.85,4.683,5.367,-3.566,01/01/21,3714.23999
purchase-only,monthly,East North Central Division,261.3,59009.85,4.683,5.367,-3.566,01/02/21,3811.149902
purchase-only,monthly,East North Central Division,264.13,59009.85,4.683,5.367,-3.566,01/03/21,3972.889893
purchase-only,monthly,East North Central Division,267.46,59009.85,4.683,5.367,-3.566,01/04/21,4181.169922
purchase-only,monthly,East North Central Division,270.89,59009.85,4.683,5.367,-3.566,01/05/21,4204.109863
purchase-only,monthly,East North Central Division,275.33,59009.85,4.683,5.367,-3.566,01/06/21,4297.5
purchase-only,monthly,East North Central Division,278.23,59009.85,4.683,5.367,-3.566,01/07/21,4395.259766
purchase-only,monthly,East North Central Division,280.41,59009.85,4.683,5.367,-3.566,01/08/21,4522.680176
purchase-only,monthly,East North Central Division,282.52,59009.85,4.683,5.367,-3.566,01/09/21,4307.540039
purchase-only,monthly,East North Central Division,286.15,59009.85,4.683,5.367,-3.566,01/10/21,4605.379883
purchase-only,monthly,East North Central Division,289.61,59009.85,4.683,5.367,-3.566,01/11/21,4567.0
purchase-only,monthly,East North Central Division,293.4,59009.85,4.683,5.367,-3.566,01/12/21,4766.180176
purchase-only,monthly,East North Central Division,297.43,60007.14,7.986,3.642,-3.816,01/01/22,4515.549805
purchase-only,monthly,East North Central Division,300.81,60007.14,7.986,3.642,-3.816,01/02/22,4373.939941
purchase-only,monthly,East North Central Division,304.4,60007.14,7.986,3.642,-3.816,01/03/22,4530.410156
purchase-only,monthly,East North Central Division,307.11,60007.14,7.986,3.642,-3.816,01/04/22,4131.930176
purchase-only,monthly,East North Central Division,310.47,60007.14,7.986,3.642,-3.816,01/05/22,4132.149902
purchase-only,monthly,East North Central Division,310.11,60007.14,7.986,3.642,-3.816,01/06/22,3785.379883
purchase-only,monthly,East North Central Division,310.2,60007.14,7.986,3.642,-3.816,01/07/22,4130.290039
purchase-only,monthly,East North Central Division,309.92,60007.14,7.986,3.642,-3.816,01/08/22,3955.0
purchase-only,monthly,East North Central Division,311.61,60007.14,7.986,3.642,-3.816,01/09/22,3585.620117
purchase-only,monthly,East North Central Division,311.86,60007.14,7.986,3.642,-3.816,01/10/22,3871.97998
purchase-only,monthly,East North Central Division,312.81,60007.14,7.986,3.642,-3.816,01/11/22,4080.110107
purchase-only,monthly,East North Central Division,314.23,60007.14,7.986,3.642,-3.816,01/12/22,3839.5
purchase-only,monthly,East North Central Division,314.91,60963.65,4.084,3.569,-2.951,01/01/23,4076.600098
purchase-only,monthly,East North Central Division,317.14,60963.65,4.084,3.569,-2.951,01/02/23,3970.149902
purchase-only,monthly,East North Central Division,321.46,60963.65,4.084,3.569,-2.951,01/03/23,4109.310059
purchase-only,monthly,East North Central Division,324.21,60963.65,4.084,3.569,-2.951,01/04/23,4169.47998
purchase-only,monthly,East North Central Division,328.18,60963.65,4.084,3.569,-2.951,01/05/23,4179.830078
purchase-only,monthly,East North Central Division,328.13,60963.65,4.084,3.569,-2.951,01/06/23,4450.379883
purchase-only,monthly,East North Central Division,332.13,60963.65,4.084,3.569,-2.951,01/07/23,4588.959961
purchase-only,monthly,East North Central Division,336.01,60963.65,4.084,3.569,-2.951,01/08/23,4507.660156
purchase-only,monthly,East North Central Division,337.83,60963.65,4.084,3.569,-2.951,01/09/23,4288.049805
purchase-only,monthly,East North Central Division,339.98,60963.65,4.084,3.569,-2.951,01/10/23,4193.799805
purchase-only,monthly,East North Central Division,341.35,60963.65,4.084,3.569,-2.951,01/11/23,4567.799805
purchase-only,monthly,East South Central Division,100.0,36944.07,4.216,6.85,0.047,01/01/91,343.9299927
purchase-only,monthly,East South Central Division,100.61,36944.07,4.216,6.85,0.047,01/02/91,367.0700073
purchase-only,monthly,East South Central Division,100.43,36944.07,4.216,6.85,0.047,01/03/91,375.2200012
purchase-only,monthly,East South Central Division,100.45,36944.07,4.216,6.85,0.047,01/04/91,375.3399963
purchase-only,monthly,East South Central Division,100.74,36944.07,4.216,6.85,0.047,01/05/91,389.8299866
purchase-only,monthly,East South Central Division,101.45,36944.07,4.216,6.85,0.047,01/06/91,371.1600037
purchase-only,monthly,East South Central Division,101.29,36944.07,4.216,6.85,0.047,01/07/91,387.8099976
purchase-only,monthly,East South Central Division,100.84,36944.07,4.216,6.85,0.047,01/08/91,395.4299927
purchase-only,monthly,East South Central Division,101.16,36944.07,4.216,6.85,0.047,01/09/91,387.8599854
purchase-only,monthly,East South Central Division,101.59,36944.07,4.216,6.85,0.047,01/10/91,392.4500122
purchase-only,monthly,East South Central Division,102.16,36944.07,4.216,6.85,0.047,01/11/91,375.2200012
purchase-only,monthly,East South Central Division,103.25,36944.07,4.216,6.85,0.047,01/12/91,417.0899963
purchase-only,monthly,East South Central Division,103.31,37741.19,3.042,7.492,-0.792,01/01/92,408.7799988
purchase-only,monthly,East South Central Division,104.07,37741.19,3.042,7.492,-0.792,01/02/92,412.7000122
purchase-only,monthly,East South Central Division,103.77,37741.19,3.042,7.492,-0.792,01/03/92,403.6900024
purchase-only,monthly,East South Central Division,103.35,37741.19,3.042,7.492,-0.792,01/04/92,414.9500122
purchase-only,monthly,East South Central Division,104.06,37741.19,3.042,7.492,-0.792,01/05/92,415.3500061
purchase-only,monthly,East South Central Division,104.09,37741.19,3.042,7.492,-0.792,01/06/92,408.1400146
purchase-only,monthly,East South Central Division,104.63,37741.19,3.042,7.492,-0.792,01/07/92,424.2099915
purchase-only,monthly,East South Central Division,105.34,37741.19,3.042,7.492,-0.792,01/08/92,414.0299988
purchase-only,monthly,East South Central Division,105.8,37741.19,3.042,7.492,-0.792,01/09/92,417.7999878
purchase-only,monthly,East South Central Division,106.5,37741.19,3.042,7.492,-0.792,01/10/92,418.6799927
purchase-only,monthly,East South Central Division,106.26,37741.19,3.042,7.492,-0.792,01/11/92,431.3500061
purchase-only,monthly,East South Central Division,106.73,37741.19,3.042,7.492,-0.792,01/12/92,435.7099915
purchase-only,monthly,East South Central Division,106.96,38277.58,2.97,6.908,-1.237,01/01/93,438.7799988
purchase-only,monthly,East South Central Division,106.59,38277.58,2.97,6.908,-1.237,01/02/93,443.3800049
purchase-only,monthly,East South Central Division,107.9,38277.58,2.97,6.908,-1.237,01/03/93,451.6700134
purchase-only,monthly,East South Central Division,108.28,38277.58,2.97,6.908,-1.237,01/04/93,440.1900024
purchase-only,monthly,East South Central Division,108.67,38277.58,2.97,6.908,-1.237,01/05/93,450.1900024
purchase-only,monthly,East South Central Division,108.8,38277.58,2.97,6.908,-1.237,01/06/93,450.5299988
purchase-only,monthly,East South Central Division,109.28,38277.58,2.97,6.908,-1.237,01/07/93,448.1300049
purchase-only,monthly,East South Central Division,109.88,38277.58,2.97,6.908,-1.237,01/08/93,463.5599976
purchase-only,monthly,East South Central Division,110.95,38277.58,2.97,6.908,-1.237,01/09/93,458.9299927
